chipPath,sourceImage,bboxIndex,trueLabel,bboxXmin,bboxYmin,bboxXmax,bboxYmax,split
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_137_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_137.jpg,1,crazing,38,140,95,192,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_137_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_137.jpg,2,crazing,38,10,88,67,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_138_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_138.jpg,0,crazing,26,63,141,142,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_138_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_138.jpg,1,crazing,56,19,115,66,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_139_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_139.jpg,0,crazing,1,5,99,70,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_139_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_139.jpg,1,crazing,7,83,97,136,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_14_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_14.jpg,0,crazing,22,116,108,170,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_140_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_140.jpg,0,crazing,27,115,145,185,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_140_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_140.jpg,1,crazing,146,3,194,164,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_141_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_141.jpg,0,crazing,4,34,58,134,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_141_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_141.jpg,1,crazing,73,117,198,157,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_142_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_142.jpg,0,crazing,2,143,100,178,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_142_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_142.jpg,1,crazing,121,109,185,164,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_142_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_142.jpg,2,crazing,2,83,84,135,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_143_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_143.jpg,0,crazing,12,104,95,186,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_143_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_143.jpg,1,crazing,9,31,137,100,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_144_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_144.jpg,0,crazing,42,24,189,71,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_144_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_144.jpg,1,crazing,50,91,127,157,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_145_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_145.jpg,0,crazing,20,9,95,83,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_145_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_145.jpg,1,crazing,27,91,164,176,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_146_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_146.jpg,0,crazing,43,109,95,193,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_147_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_147.jpg,0,crazing,90,117,164,159,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_147_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_147.jpg,1,crazing,3,42,72,93,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_148_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_148.jpg,0,crazing,4,39,85,97,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_149_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_149.jpg,0,crazing,33,5,149,69,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_149_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_149.jpg,1,crazing,26,108,154,179,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_15_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_15.jpg,0,crazing,27,46,149,101,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_15_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_15.jpg,1,crazing,27,16,167,65,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_150_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_150.jpg,0,crazing,52,148,186,196,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_151_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_151.jpg,0,crazing,91,21,134,106,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_152_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_152.jpg,0,crazing,48,98,146,135,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_152_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_152.jpg,1,crazing,2,137,135,191,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/crazing_152_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_152.jpg,2,patches,156,136,191,168,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_153_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_153.jpg,0,crazing,1,97,65,158,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_153_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_153.jpg,1,crazing,76,113,147,197,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_154_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_154.jpg,0,crazing,1,24,90,99,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_154_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_154.jpg,1,crazing,97,45,172,117,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_154_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_154.jpg,2,crazing,98,128,182,173,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_155_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_155.jpg,0,crazing,15,9,107,82,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_155_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_155.jpg,1,crazing,111,55,191,168,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_155_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_155.jpg,2,crazing,2,91,108,149,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_156_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_156.jpg,0,crazing,1,25,92,94,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_156_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_156.jpg,1,crazing,103,24,193,113,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_156_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_156.jpg,2,crazing,43,98,132,156,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_157_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_157.jpg,0,crazing,64,3,161,80,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_157_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_157.jpg,1,crazing,48,87,166,157,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_158_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_158.jpg,0,crazing,51,57,125,135,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_159_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_159.jpg,0,crazing,35,4,124,63,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_159_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_159.jpg,1,crazing,35,118,197,183,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_16_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_16.jpg,0,crazing,105,124,178,175,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_16_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_16.jpg,1,crazing,11,102,75,157,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_160_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_160.jpg,0,crazing,18,20,154,77,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/crazing/crazing_160_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/crazing/crazing_160.jpg,1,crazing,13,108,136,190,train
